timestep,month,day,hour,minute,in_fault,alarm,flow_ratio,temp_error,temp_error_2h_avg,t_supply,S_stuck_closed,S_stuck_open,S_supply_curve,state,diagnosed_fault
11074,12,16,21,40,0,0,0.8786499655422566,-0.0001382238385758,-0.0002539079492563,60.0,False,False,False,not_alarmed,
11075,12,16,21,50,0,0,0.880976177244142,-0.0001339511296798,-0.0002378262268048,60.0,False,False,False,not_alarmed,
11076,12,16,21,60,0,0,0.8828348669258259,-0.0001307239159586,-0.0002221374563801,60.0,False,False,False,not_alarmed,
11148,12,17,9,60,0,0,1.052949223172247,-0.0001620695407424,-0.1527553002698741,60.0,False,False,False,not_alarmed,
11149,12,17,10,10,0,0,0.9862828375839604,-0.0002874934395151,-0.1197377030083475,60.0,False,False,False,not_alarmed,
11150,12,17,10,20,0,0,0.967944249005572,-0.0003719332693918,-0.1177120138546478,60.0,False,False,False,not_alarmed,
11151,12,17,10,30,0,0,0.9558607076734768,-0.0004333541323511,-0.1176578810727229,60.0,False,False,False,not_alarmed,
11152,12,17,10,40,0,0,0.946020141009556,-0.000485698480837,-0.1176608406351764,60.00000000000001,False,False,False,not_alarmed,
11153,12,17,10,50,0,0,0.937553093416464,-0.0005334405532124,-0.1176686100521416,60.00000000000001,False,False,False,not_alarmed,
11154,12,17,10,60,0,0,0.9300059872860852,-0.0005784892685767,-0.1176785480877583,60.0,False,False,False,not_alarmed,
11155,12,17,11,10,0,0,0.9259945797056534,-0.0006069774180232,-0.0297683330584422,60.0,False,False,False,not_alarmed,
11156,12,17,11,20,0,0,0.9224830368333424,-0.0006305220337843,-0.0024498689571631,60.0,False,False,False,not_alarmed,
11157,12,17,11,30,0,0,0.9193701172385976,-0.0006515354955283,-0.000507004103096,59.99999999999999,False,False,False,not_alarmed,
11158,12,17,11,40,0,0,0.9165771415923356,-0.0006707342048493,-0.000474314974119,60.0,False,False,False,not_alarmed,
11159,12,17,11,50,0,0,0.914049984213948,-0.0006884419463304,-0.0005083908152618,60.0,False,False,False,not_alarmed,
11160,12,17,11,60,0,0,0.9117426178094352,-0.0007048964225297,-0.0005536263887441,59.99999999999999,False,False,False,not_alarmed,
11161,12,17,12,10,0,0,0.840376133797438,-0.000290183752476,-0.0005538505814908,60.0,False,False,False,not_alarmed,
11162,12,17,12,20,0,0,0.8286252289742583,-0.0002449324297444,-0.0005432671781869,60.00000000000001,False,False,False,not_alarmed,
11163,12,17,12,30,0,0,0.8219039807630731,-0.0002525087852447,-0.0005281967325947,60.0,False,False,False,not_alarmed,
11164,12,17,12,40,0,0,0.8164785745879876,-0.0002666983010009,-0.0005099467176084,60.0,False,False,False,not_alarmed,
11165,12,17,12,50,0,0,0.811847302628614,-0.000280608880427,-0.0004888774115429,60.0,False,False,False,not_alarmed,
11166,12,17,12,60,0,0,0.8076921561151507,-0.0002937052575369,-0.0004651454106229,60.00000000000001,False,False,False,not_alarmed,
11167,12,17,13,10,0,0,0.8040463537063252,-0.0003056942927912,-0.0004400384835202,60.0,False,False,False,not_alarmed,
11168,12,17,13,20,0,0,0.8004680515640297,-0.00031763255053,-0.0004139643599157,60.0,False,False,False,not_alarmed,
11169,12,17,13,30,0,0,0.7969388238224101,-0.0003297460539108,-0.0003871485731143,60.0,False,False,False,not_alarmed,
11170,12,17,13,40,0,0,0.7935546330197102,-0.0003417862396268,-0.0003597362426791,60.0,False,False,False,not_alarmed,
11171,12,17,13,50,0,0,0.7903750339290705,-0.0003534927666066,-0.0003318238110354,59.99999999999999,False,False,False,not_alarmed,
11172,12,17,13,60,0,0,0.7874181993860958,-0.0003647133075013,-0.0003034752181164,60.0,False,False,False,not_alarmed,
11173,12,17,14,10,0,0,0.7843683820100198,-0.0003763846351994,-0.00031065862501,60.0,False,False,False,not_alarmed,
11174,12,17,14,20,0,0,0.78167514004583,-0.0003872025442461,-0.0003225144678851,60.0,False,False,False,not_alarmed,
11175,12,17,14,30,0,0,0.7793089769814592,-0.0003969719556167,-0.0003345530654161,60.0,False,False,False,not_alarmed,
11176,12,17,14,40,0,0,0.7772695931010066,-0.0004055972398653,-0.0003461279769882,60.0,False,False,False,not_alarmed,
11177,12,17,14,50,0,0,0.7753064318905725,-0.000413873167087,-0.0003572333342098,60.0,False,False,False,not_alarmed,
11178,12,17,14,60,0,0,0.7733731251242737,-0.0004220974966564,-0.0003679326874698,60.0,False,False,False,not_alarmed,
11179,12,17,15,10,0,0,0.7711833418323377,-0.0004313448743396,-0.0003784035692655,60.0,False,False,False,not_alarmed,
11180,12,17,15,20,0,0,0.7687881115603667,-0.0004416684227592,-0.0003887398919513,60.0,False,False,False,not_alarmed,
11181,12,17,15,30,0,0,0.7662413584130444,-0.0004529324215809,-0.0003990054225904,60.0,False,False,False,not_alarmed,
11182,12,17,15,40,0,0,0.7636049974941961,-0.0004649132242207,-0.0004092660046399,60.00000000000001,False,False,False,not_alarmed,
11183,12,17,15,50,0,0,0.7609164912024049,-0.0004774504993676,-0.0004195958157033,60.0,False,False,False,not_alarmed,
11184,12,17,15,60,0,0,0.758195999217844,-0.0004904532986316,-0.0004300741482975,59.99999999999999,False,False,False,not_alarmed,
11185,12,17,16,10,0,0,0.7568026345814919,-0.0004983641295304,-0.0004402391061584,59.99999999999999,False,False,False,not_alarmed,
11186,12,17,16,20,0,0,0.7554744800843983,-0.0005052557900349,-0.0004500768766408,60.0,False,False,False,not_alarmed,
11187,12,17,16,30,0,0,0.7542055161906497,-0.000511796377463,-0.0004596455784614,60.0,False,False,False,not_alarmed,
11188,12,17,16,40,0,0,0.7529767654288877,-0.0005181671156719,-0.0004690264014453,60.0,False,False,False,not_alarmed,
11189,12,17,16,50,0,0,0.7517787060635648,-0.0005244340249888,-0.0004782398062704,60.0,False,False,False,not_alarmed,
11190,12,17,16,60,0,0,0.750607014606629,-0.0005306234154289,-0.0004872836328348,59.99999999999999,False,False,False,not_alarmed,
11191,12,17,17,10,0,0,0.8204372312038879,-0.0003087148453673,-0.0004770644637538,60.0,False,False,False,not_alarmed,
11192,12,17,17,20,0,0,0.8263473362846439,-0.0002567831690036,-0.0004616573592741,60.00000000000001,False,False,False,not_alarmed,
11193,12,17,17,30,0,0,0.8283151813656895,-0.0002434835949109,-0.000444203290385,60.0,False,False,False,not_alarmed,
11194,12,17,17,40,0,0,0.8290253442189676,-0.0002395987399381,-0.0004254270833614,59.99999999999999,False,False,False,not_alarmed,
11195,12,17,17,50,0,0,0.8291027579846167,-0.0002387261686784,-0.0004055333891373,59.99999999999999,False,False,False,not_alarmed,
11196,12,17,17,60,0,0,0.8288016220687734,-0.0002392074427604,-0.0003845962344814,60.0,False,False,False,not_alarmed,
11197,12,17,18,10,0,0,0.8752211532893424,-0.0001588154797573,-0.000356300513667,60.0,False,False,False,not_alarmed,
11198,12,17,18,20,0,0,0.8815825688170299,-0.00013578816257,-0.0003255115447116,60.0,False,False,False,not_alarmed,
11199,12,17,18,30,0,0,0.8840457882562385,-0.0001284933091341,-0.0002935696223508,60.00000000000001,False,False,False,not_alarmed,
11200,12,17,18,40,0,0,0.8852709269580311,-0.0001256127624671,-0.0002608567595837,60.0,False,False,False,not_alarmed,
11201,12,17,18,50,0,0,0.8858201579621482,-0.0001243821703269,-0.0002275191050286,60.0,False,False,False,not_alarmed,
11202,12,17,18,60,0,0,0.8859341881663357,-0.0001239949565601,-0.0001936334001229,60.0,False,False,False,not_alarmed,
11280,12,18,7,60,0,0,1.0352958593418506,-0.0001682790832511,-0.4243844837814909,59.99999999999999,False,False,False,not_alarmed,
11281,12,18,8,10,0,0,0.9864611775580384,-0.0002877737232367,-0.2100712776246291,60.0,False,False,False,not_alarmed,
11282,12,18,8,20,0,0,0.9749610195113924,-0.0003468943543651,-0.0823891728392173,60.00000000000001,False,False,False,not_alarmed,
11283,12,18,8,30,0,0,0.9676401397028528,-0.0003833272918605,-0.0189436170354773,60.00000000000001,False,False,False,not_alarmed,
11284,12,18,8,40,0,0,0.9617752700755734,-0.0004117541503383,-0.0007082358300021,59.99999999999999,False,False,False,not_alarmed,
11285,12,18,8,50,0,0,0.9567802603537194,-0.0004363875531687,-0.000433423923735,60.0,False,False,False,not_alarmed,
11286,12,18,8,60,0,0,0.9524224472831676,-0.0004585515154431,-0.0003590208123602,60.00000000000001,False,False,False,not_alarmed,
11287,12,18,9,10,0,0,0.8278304043766459,-0.0002713232115354,-0.0002927111432822,60.0,False,False,False,not_alarmed,
11288,12,18,9,20,0,0,0.8043829180889416,-0.0002979066808102,-0.0002934166541728,60.00000000000001,False,False,False,not_alarmed,
11289,12,18,9,30,0,0,0.7913705818972002,-0.0003396134103219,-0.0003085963896195,60.0,False,False,False,not_alarmed,
11290,12,18,9,40,0,0,0.7814723435244834,-0.0003778485801468,-0.0003279390540207,60.0,False,False,False,not_alarmed,
11291,12,18,9,50,0,0,0.773432440951217,-0.0004116613096698,-0.000349276738679,60.0,False,False,False,not_alarmed,
11292,12,18,9,60,0,0,0.766528204374306,-0.0004424161153835,-0.0003721214913567,60.0,False,False,False,not_alarmed,
11293,12,18,10,10,0,0,0.7598060101265143,-0.0004734270348194,-0.0003875926006552,60.00000000000001,False,False,False,not_alarmed,
11294,12,18,10,20,0,0,0.753505149799958,-0.0005042035452262,-0.0004007016998937,60.00000000000001,False,False,False,not_alarmed,
11295,12,18,10,30,0,0,0.7474496698893466,-0.0005352345222959,-0.0004133606357633,59.99999999999999,False,False,False,not_alarmed,
11296,12,18,10,40,0,0,0.7415410599108849,-0.0005669525188096,-0.0004262938331359,60.0,False,False,False,not_alarmed,
11297,12,18,10,50,0,0,0.7360740847131302,-0.0001897532987698,-0.0004057409786026,60.0,False,False,False,not_alarmed,
11298,12,18,10,60,0,0,0.7299573711890729,-0.0001379248251112,-0.0003790220877416,60.00000000000001,False,False,False,not_alarmed,
11299,12,18,11,10,0,0,0.6765993771580804,-0.0002187854211825,-0.0003746439385456,60.0,False,False,False,not_alarmed,
11300,12,18,11,20,0,0,0.67020066939271,-0.0002454982797495,-0.0003702765717905,60.0,False,False,False,not_alarmed,
11301,12,18,11,30,0,0,0.664652820238679,-0.0002628391745282,-0.0003638787188077,59.99999999999999,False,False,False,not_alarmed,
11302,12,18,11,40,0,0,0.6595745112137409,-0.000278303470484,-0.0003555832930025,60.0,False,False,False,not_alarmed,
11303,12,18,11,50,0,0,0.6548511983986934,-0.0002931747249164,-0.0003457094109397,60.0,False,False,False,not_alarmed,
11304,12,18,11,60,0,0,0.6504313034514362,-0.0003076820236245,-0.0003344815699598,60.0,False,False,False,not_alarmed,
11305,12,18,12,10,0,0,0.6418534794259041,-0.0003348348515217,-0.0003229322213516,60.00000000000001,False,False,False,not_alarmed,
11306,12,18,12,20,0,0,0.633426844828449,-0.000365415633901,-0.0003113665620745,59.99999999999999,False,False,False,not_alarmed,
11307,12,18,12,30,0,0,0.6250833086485558,-0.0003983212572933,-0.0002999571233243,60.00000000000001,False,False,False,not_alarmed,
11308,12,18,12,40,0,0,0.6169587036291991,-0.0004329553295328,-0.0002887906908846,60.0,False,False,False,not_alarmed,
11309,12,18,12,50,0,0,0.6092743553751911,-0.0001685057424083,-0.0002870200611878,59.99999999999999,False,False,False,not_alarmed,
11310,12,18,12,60,0,0,0.6012024255745655,-0.0001415648247053,-0.0002873233944873,60.00000000000001,False,False,False,not_alarmed,
11311,12,18,13,10,0,0,0.597796478232323,-0.0001427478847055,-0.0002809869331142,60.00000000000001,False,False,False,not_alarmed,
11312,12,18,13,20,0,0,0.5943917156578156,-0.0001481204140496,-0.0002728721109725,60.00000000000001,False,False,False,not_alarmed,
11313,12,18,13,30,0,0,0.5911417053061317,-0.0001540396406518,-0.0002638054831495,60.0,False,False,False,not_alarmed,
11314,12,18,13,40,0,0,0.5879562405593586,-0.0001601155684198,-0.0002539564913108,60.00000000000001,False,False,False,not_alarmed,
11315,12,18,13,50,0,0,0.5848119902367243,-0.0001663298963734,-0.0002433860889322,60.00000000000001,False,False,False,not_alarmed,
11316,12,18,13,60,0,0,0.5816860293637934,-0.0001727202664092,-0.000232139275831,60.00000000000001,False,False,False,not_alarmed,
11317,12,18,14,10,0,0,0.5796793052854683,-0.0001773097311428,-0.0002190121824661,60.0,False,False,False,not_alarmed,
11318,12,18,14,20,0,0,0.5777386575148304,-0.0001816081108358,-0.0002036948888773,59.99999999999999,False,False,False,not_alarmed,
11319,12,18,14,30,0,0,0.5758885843968581,-0.000185774861741,-0.000185982689248,59.99999999999999,False,False,False,not_alarmed,
11320,12,18,14,40,0,0,0.5743998698915849,-0.0001893091341322,-0.0001656788396312,59.99999999999999,False,False,False,not_alarmed,
11321,12,18,14,50,0,0,0.5729774409876628,-0.0001926632913793,-0.0001676919687122,59.99999999999999,False,False,False,not_alarmed,
11322,12,18,14,60,0,0,0.5716459373086704,-0.0001958536759403,-0.0001722160396484,60.0,False,False,False,not_alarmed,
11323,12,18,15,10,0,0,0.5381419392010537,-0.0002749957032825,-0.0001832366911965,59.99999999999999,False,False,False,not_alarmed,
11324,12,18,15,20,0,0,0.5320869232114035,-0.0003034403074053,-0.0001961800156428,60.0,False,False,False,not_alarmed,
11325,12,18,15,30,0,0,0.5262694480946841,-0.0003253023304914,-0.0002104519064628,60.0,False,False,False,not_alarmed,
11326,12,18,15,40,0,0,0.5207638010016788,-0.0001389013529689,-0.0002086840551752,59.99999999999999,False,False,False,not_alarmed,
11327,12,18,15,50,0,0,0.5148369458761277,-0.0001217680137699,-0.0002049705649582,60.0,False,False,False,not_alarmed,
11328,12,18,15,60,0,0,0.5092068711531693,-0.0001274125608716,-0.0002011949228301,60.0,False,False,False,not_alarmed,
11329,12,18,16,10,0,0,0.53741180987155,-0.0002696558000572,-0.000208890428573,60.0,False,False,False,not_alarmed,
11330,12,18,16,20,0,0,0.5374025578877965,-0.0002891520503034,-0.0002178524235286,59.99999999999999,False,False,False,not_alarmed,
11331,12,18,16,30,0,0,0.5368667743756288,-0.0002935183629553,-0.0002268310486298,60.00000000000001,False,False,False,not_alarmed,
11332,12,18,16,40,0,0,0.5363500388636457,-0.0002957946304462,-0.0002357048399893,60.00000000000001,False,False,False,not_alarmed,
11333,12,18,16,50,0,0,0.5358281806156815,-0.0002978188315907,-0.0002444678016736,60.0,False,False,False,not_alarmed,
11334,12,18,16,60,0,0,0.5353324525473503,-0.0002997481500486,-0.0002531256745159,60.0,False,False,False,not_alarmed,
11335,12,18,17,10,0,0,0.5887824523679794,-0.0001827621546297,-0.0002454395454615,59.99999999999999,False,False,False,not_alarmed,
11336,12,18,17,20,0,0,0.5876500826818648,-0.0001677380694786,-0.0002341310256343,59.99999999999999,False,False,False,not_alarmed,
11337,12,18,17,30,0,0,0.5859620229491783,-0.0001684866838971,-0.0002210630550848,60.0,False,False,False,not_alarmed,
11338,12,18,17,40,0,0,0.5839975696308376,-0.0001720559558577,-0.0002238259386588,59.99999999999999,False,False,False,not_alarmed,
11339,12,18,17,50,0,0,0.5819297669921437,-0.0001763009925355,-0.000228370353556,60.00000000000001,False,False,False,not_alarmed,
11340,12,18,17,60,0,0,0.5798062913792608,-0.0001808369677185,-0.0002328223874599,60.0,False,False,False,not_alarmed,
11341,12,18,18,10,0,0,0.6166259185945658,-0.0004140864922632,-0.000244858278477,60.0,False,False,False,not_alarmed,
11342,12,18,18,20,0,0,0.6275684564154123,-0.0004044633611464,-0.0002544675543806,59.99999999999999,False,False,False,not_alarmed,
11343,12,18,18,30,0,0,0.6310858747721467,-0.0003901566210089,-0.0002625207425518,60.0,False,False,False,not_alarmed,
11344,12,18,18,40,0,0,0.632590265599507,-0.0003825595795348,-0.0002697511549758,60.0,False,False,False,not_alarmed,
11345,12,18,18,50,0,0,0.6328447051188095,-0.0003803374230813,-0.0002766277042667,60.0,False,False,False,not_alarmed,
11346,12,18,18,60,0,0,0.6323135858840054,-0.0003816343383462,-0.0002834515532915,59.99999999999999,False,False,False,not_alarmed,
11347,12,18,19,10,0,0,0.6928206436176367,-0.000229462232081,-0.0002873432264124,60.0,False,False,False,not_alarmed,
11348,12,18,19,20,0,0,0.6948914364114789,-0.0002015759234161,-0.0002901630475739,60.0,False,False,False,not_alarmed,
11349,12,18,19,30,0,0,0.6959095377706042,-0.0001952864178633,-0.0002923963587377,60.00000000000001,False,False,False,not_alarmed,
11350,12,18,19,40,0,0,0.6963979254447137,-0.0001933790017538,-0.0002941732792291,60.0,False,False,False,not_alarmed,
11351,12,18,19,50,0,0,0.6966163792773723,-0.0001926702749166,-0.0002955373860942,60.0,False,False,False,not_alarmed,
11352,12,18,19,60,0,0,0.696716898420552,-0.0001923767126612,-0.0002964990315061,59.99999999999999,False,False,False,not_alarmed,
11353,12,18,20,10,0,0,0.6969957479748676,-0.0001918342468449,-0.0002779780110545,60.00000000000001,False,False,False,not_alarmed,
11354,12,18,20,20,0,0,0.6973430955478968,-0.0001911440293085,-0.0002602014000681,60.00000000000001,False,False,False,not_alarmed,
11355,12,18,20,30,0,0,0.7021981299196849,-0.0001825888476005,-0.0002429040856174,59.99999999999999,False,False,False,not_alarmed,
11356,12,18,20,40,0,0,0.7041706133902843,-0.0001778563548242,-0.0002258454835581,60.00000000000001,False,False,False,not_alarmed,
11357,12,18,20,50,0,0,0.705171676877915,-0.0001754192738694,-0.0002087689711238,60.00000000000001,False,False,False,not_alarmed,
11358,12,18,20,60,0,0,0.7059072596261171,-0.0001738101092456,-0.0001914502853654,60.0,False,False,False,not_alarmed,
11424,12,19,7,60,0,0,0.9788428538929312,-0.0003465497683592,-0.2747010092226603,60.0,False,False,False,not_alarmed,
11425,12,19,8,10,0,0,0.930649881870537,-0.0005409761924788,-0.1057843992117035,60.0,False,False,False,not_alarmed,
11426,12,19,8,20,0,0,0.920881783677329,-0.0006269388499084,-0.0230659670086798,60.0,False,False,False,not_alarmed,
11427,12,19,8,30,0,0,0.915157849064153,-0.0006738645978181,-0.0004208654623176,60.0,False,False,False,not_alarmed,
11428,12,19,8,40,0,0,0.9109397346253664,-0.0007064665633471,-0.0004083581726579,59.99999999999999,False,False,False,not_alarmed,
11429,12,19,8,50,0,0,0.9075434038206104,-0.0007323674192747,-0.0004445781800077,60.0,False,False,False,not_alarmed,
11430,12,19,8,60,0,0,0.9047814254927738,-0.0007537342546051,-0.0004949334867715,60.0,False,False,False,not_alarmed,
11431,12,19,9,10,0,0,0.7797611433627937,-0.000448592373857,-0.0005110877389367,60.0,False,False,False,not_alarmed,
11432,12,19,9,20,0,0,0.7590193553560457,-0.0004773581063659,-0.0005258187208291,60.0,False,False,False,not_alarmed,
11433,12,19,9,30,0,0,0.7490643870599849,-0.0005241134817772,-0.0005425388279824,60.0,False,False,False,not_alarmed,
11434,12,19,9,40,0,0,0.7421251762784957,-0.0005630894633767,-0.0005614448873281,60.0,False,False,False,not_alarmed,
11435,12,19,9,50,0,0,0.7373071134359356,-0.0001879991212412,-0.0005485041827008,60.00000000000001,False,False,False,not_alarmed,
11436,12,19,9,60,0,0,0.7327276808345479,-0.0001344255995974,-0.0005308271686373,59.99999999999999,False,False,False,not_alarmed,
11437,12,19,10,10,0,0,0.7290458242258541,-0.0001307176451454,-0.0004966389563595,60.00000000000001,False,False,False,not_alarmed,
11438,12,19,10,20,0,0,0.7253427037984952,-0.000135075208778,-0.0004556503195987,59.99999999999999,False,False,False,not_alarmed,
11439,12,19,10,30,0,0,0.7214165983488675,-0.0001412085555543,-0.0004112623160767,60.0,False,False,False,not_alarmed,
11440,12,19,10,40,0,0,0.7173123086871489,-0.0001481204143978,-0.0003647334703309,59.99999999999999,False,False,False,not_alarmed,
11441,12,19,10,50,0,0,0.7130345318822131,-0.0001556897271228,-0.0003166769959849,60.0,False,False,False,not_alarmed,
11442,12,19,10,60,0,0,0.7086459418054919,-0.0001638484146369,-0.0002675198426542,60.0,False,False,False,not_alarmed,
11443,12,19,11,10,0,0,0.6523912150754346,-0.0002838101534727,-0.0002537879909555,60.0,False,False,False,not_alarmed,
11444,12,19,11,20,0,0,0.6439894665775722,-0.0003262389039093,-0.0002411947240842,60.0,False,False,False,not_alarmed,
11445,12,19,11,30,0,0,0.6360970670181519,-0.0003575602364058,-0.0002273152869699,60.0,False,False,False,not_alarmed,
11446,12,19,11,40,0,0,0.6285137200829342,-0.0003878022165011,-0.0002127080163969,60.00000000000001,False,False,False,not_alarmed,
11447,12,19,11,50,0,0,0.6211193425323389,-0.0004189355273993,-0.0002319527169101,59.99999999999999,False,False,False,not_alarmed,
11448,12,19,11,60,0,0,0.6139718653390918,-0.0001618105910061,-0.0002342347995275,59.99999999999999,False,False,False,not_alarmed,
11449,12,19,12,10,0,0,0.6084881443822576,-0.0001316321008957,-0.0002343110041733,60.0,False,False,False,not_alarmed,
11450,12,19,12,20,0,0,0.6038400736051153,-0.0001336588740841,-0.0002341929762822,59.99999999999999,False,False,False,not_alarmed,
11451,12,19,12,30,0,0,0.5995231676496648,-0.0001402047420846,-0.0002341093251597,60.000000000000014,False,False,False,not_alarmed,
11452,12,19,12,40,0,0,0.5958133249016514,-0.0001467843773994,-0.0002339979887432,60.0,False,False,False,not_alarmed,
11453,12,19,12,50,0,0,0.5926346980695154,-0.0001527596653225,-0.0002337538169265,59.99999999999999,False,False,False,not_alarmed,
11454,12,19,12,60,0,0,0.5899502542895695,-0.0001580354764847,-0.0002332694054138,60.0,False,False,False,not_alarmed,
11455,12,19,13,10,0,0,0.5850057618248631,-0.0001671380134062,-0.0002235467270749,59.99999999999999,False,False,False,not_alarmed,
11456,12,19,13,20,0,0,0.5802289624604678,-0.0001769451182092,-0.0002111055782666,59.99999999999999,False,False,False,not_alarmed,
11457,12,19,13,30,0,0,0.5755553150726825,-0.0001871219460731,-0.0001969023874055,59.99999999999999,False,False,False,not_alarmed,
11458,12,19,13,40,0,0,0.5709280589202448,-0.0001977251960418,-0.0001810626357006,59.99999999999999,False,False,False,not_alarmed,
11459,12,19,13,50,0,0,0.5663907015866156,-0.0002086829276386,-0.0001635415857205,60.0,False,False,False,not_alarmed,
11460,12,19,13,60,0,0,0.5617776060462502,-0.0002203413853649,-0.0001684191519171,60.0,False,False,False,not_alarmed,
11461,12,19,14,10,0,0,0.5571812950367253,-0.0002326396407781,-0.0001768364469073,60.0,False,False,False,not_alarmed,
11462,12,19,14,20,0,0,0.5526824745130767,-0.0002453783621518,-0.0001861464042463,60.0,False,False,False,not_alarmed,
11463,12,19,14,30,0,0,0.5482173576739591,-0.0002585693093912,-0.0001960101181885,60.0,False,False,False,not_alarmed,
11464,12,19,14,40,0,0,0.5442701350517795,-0.0002708022330644,-0.0002063449394939,60.0,False,False,False,not_alarmed,
11465,12,19,14,50,0,0,0.5401897893577412,-0.0002837813306193,-0.0002172634116019,60.0,False,False,False,not_alarmed,
11466,12,19,14,60,0,0,0.5360128641708213,-0.0002977673930004,-0.0002289077379783,60.0,False,False,False,not_alarmed,
11467,12,19,15,10,0,0,0.5046368077935418,-0.0001589879357837,-0.000228228564843,60.00000000000001,False,False,False,not_alarmed,
11468,12,19,15,20,0,0,0.5014690215002875,-0.0001456515494062,-0.0002256207674428,60.0,False,False,False,not_alarmed,
11469,12,19,15,30,0,0,0.4988948489236174,-0.0001481871805069,-0.0002223762036456,60.0,False,False,False,not_alarmed,
11470,12,19,15,40,0,0,0.4963162055934996,-0.0001529796797576,-0.0002186474106219,60.00000000000001,False,False,False,not_alarmed,
11471,12,19,15,50,0,0,0.4937742894424404,-0.0001581603081888,-0.0002144371923344,60.0,False,False,False,not_alarmed,
11472,12,19,15,60,0,0,0.4914070355122876,-0.0001632299378506,-0.0002096779050416,59.99999999999999,False,False,False,not_alarmed,
11473,12,19,16,10,0,0,0.5177045480298755,-0.000123583867797,-0.0002005899239598,60.0,False,False,False,not_alarmed,
11474,12,19,16,20,0,0,0.5148737370306535,-0.0001220517355875,-0.0001903127050795,60.0,False,False,False,not_alarmed,
11475,12,19,16,30,0,0,0.5117283054281602,-0.000126339974372,-0.0001792935938279,60.0,False,False,False,not_alarmed,
11476,12,19,16,40,0,0,0.5084456680760996,-0.000131812629462,-0.000167711126861,59.99999999999999,False,False,False,not_alarmed,
11477,12,19,16,50,0,0,0.505101015306237,-0.0001377524930923,-0.0001555420570671,59.99999999999999,False,False,False,not_alarmed,
11478,12,19,16,60,0,0,0.5017222641286985,-0.0001440373823804,-0.0001427312228488,60.00000000000001,False,False,False,not_alarmed,
11479,12,19,17,10,0,0,0.5585674674413089,-0.0002234377643901,-0.0001481020418993,60.0,False,False,False,not_alarmed,
11480,12,19,17,20,0,0,0.5590240068001034,-0.0002335698056299,-0.0001554285632513,60.00000000000001,False,False,False,not_alarmed,
11481,12,19,17,30,0,0,0.5586875323805464,-0.0002359438393781,-0.0001627416181572,60.00000000000001,False,False,False,not_alarmed,
11482,12,19,17,40,0,0,0.558163636459362,-0.0002376999073767,-0.0001698016371255,60.0,False,False,False,not_alarmed,
11483,12,19,17,50,0,0,0.5575203655285424,-0.0002396883145152,-0.0001765956376527,60.0,False,False,False,not_alarmed,
11484,12,19,17,60,0,0,0.5569607956637372,-0.0002415496367191,-0.000183122279225,59.99999999999999,False,False,False,not_alarmed,
11485,12,19,18,10,0,0,0.5934318269552832,-0.0001709507366989,-0.0001870695183002,59.99999999999999,False,False,False,not_alarmed,
11486,12,19,18,20,0,0,0.6045255678402417,-0.000141842237376,-0.0001887187267826,60.0,False,False,False,not_alarmed,
11487,12,19,18,30,0,0,0.6091076815970271,-0.000130913026286,-0.0001890998144421,59.99999999999999,False,False,False,not_alarmed,
11488,12,19,18,40,0,0,0.6116881350480784,-0.0001257091816491,-0.000188591193791,60.0,False,False,False,not_alarmed,
11489,12,19,18,50,0,0,0.6132151682912058,-0.0001228661749763,-0.0001873506672813,60.0,False,False,False,not_alarmed,
11490,12,19,18,60,0,0,0.6141207277134315,-0.0001212275737856,-0.0001854498498984,60.00000000000001,False,False,False,not_alarmed,
11491,12,19,19,10,0,0,0.6717952033479374,-0.0002359565908101,-0.0001864930854334,60.00000000000001,False,False,False,not_alarmed,
11492,12,19,19,20,0,0,0.6705648311982179,-0.0002561479203571,-0.000188374594994,60.00000000000001,False,False,False,not_alarmed,
11493,12,19,19,30,0,0,0.6679497903956401,-0.0002653101140559,-0.0001908217845505,59.99999999999999,False,False,False,not_alarmed,
11494,12,19,19,40,0,0,0.6648373363963759,-0.0002742079312092,-0.0001938641198699,59.99999999999999,False,False,False,not_alarmed,
11495,12,19,19,50,0,0,0.6613722457120635,-0.0002842386101349,-0.0001975766445048,60.0,False,False,False,not_alarmed,
11496,12,19,19,60,0,0,0.6576466159306638,-0.0002954494952049,-0.0002020682993787,60.0,False,False,False,not_alarmed,
11497,12,19,20,10,0,0,0.6577500683758493,-0.000296893910832,-0.0002125635638898,60.00000000000001,False,False,False,not_alarmed,
11498,12,19,20,20,0,0,0.6577198643858584,-0.0002972157622345,-0.000225511357628,60.00000000000001,False,False,False,not_alarmed,
11499,12,19,20,30,0,0,0.6576424224531939,-0.0002975071385655,-0.0002393942003179,59.99999999999999,False,False,False,not_alarmed,
11500,12,19,20,40,0,0,0.657542997736754,-0.0002978589516828,-0.0002537400144874,59.99999999999999,False,False,False,not_alarmed,
11501,12,19,20,50,0,0,0.6574637676468028,-0.00029817151011,-0.0002683487924152,60.00000000000001,False,False,False,not_alarmed,
11502,12,19,20,60,0,0,0.657375259973318,-0.0002985014687801,-0.0002831216169981,60.00000000000001,False,False,False,not_alarmed,
11568,12,20,7,60,0,0,0.8648956866677148,-0.0001564231369357,-0.1651241916220195,60.0,False,False,False,not_alarmed,
11569,12,20,8,10,0,0,0.8138242986361879,-0.0002571773625312,-0.0421820120394376,60.0,False,False,False,not_alarmed,
11570,12,20,8,20,0,0,0.8039764377791964,-0.0003001820201369,-0.00312911332265,60.0,False,False,False,not_alarmed,
